team_name_complet,team_name,year,week,weekly_attendance,team,wins,loss,points_for,points_against,points_differential,playoffs,sb_winner
Miami Dolphins,Dolphins,2000,2,64112.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,3,73464.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,4,73344.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,5,61535.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,6,73901.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,7,,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,8,78389.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,9,73740.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,10,77813.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,11,56896.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,12,74320.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,13,56935.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,14,73002.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,15,74307.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,16,73884.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Miami Dolphins,Dolphins,2000,17,60292.0,Miami,11,5,323,226,97,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,1,64104.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,2,64112.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,3,60292.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,4,,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,5,76438.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,6,64162.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,7,66944.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,8,64116.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,9,65589.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,10,59854.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,11,64223.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,12,64208.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,13,63878.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,14,64214.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,15,66273.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,16,64183.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
Minnesota Vikings,Vikings,2000,17,56672.0,Minnesota,11,5,397,371,26,Playoffs,No Superbowl
New England Patriots,Patriots,2000,1,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,2,77687.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,3,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,4,73344.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,5,75684.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,6,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,7,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,8,56828.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,9,,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,10,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,11,72618.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,12,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,13,77923.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,14,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,15,66944.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,16,47230.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New England Patriots,Patriots,2000,17,60292.0,New England,5,11,276,338,-62,No Playoffs,No Superbowl
New Orleans Saints,Saints,2000,1,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,2,51300.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,3,59513.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,4,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,5,,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,6,66944.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,7,50015.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,8,56508.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,9,35286.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,10,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,11,72981.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,12,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,13,66064.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,14,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,15,67892.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,16,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New Orleans Saints,Saints,2000,17,64900.0,New Orleans,10,6,354,305,49,Playoffs,No Superbowl
New York Giants,Giants,2000,1,77434.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,2,65530.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,3,66944.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,4,78216.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,5,68341.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,6,50947.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,7,78189.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,8,,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,9,78087.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,10,72718.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,11,78174.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,12,77897.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,13,42094.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,14,83485.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,15,78164.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,16,61311.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Giants,Giants,2000,17,77924.0,New York,12,4,328,246,82,Playoffs,No Superbowl
New York Jets,Jets,2000,1,59870.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,2,77687.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,3,77884.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,4,65619.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,5,,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,6,78441.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,7,60292.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,8,78389.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,9,72861.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,10,78305.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,11,56657.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,12,74320.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,13,77354.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,14,78138.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,15,62632.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,16,77513.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
New York Jets,Jets,2000,17,69184.0,New York,9,7,321,321,0,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,1,56373.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,2,56769.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,3,62078.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,4,45702.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,5,,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,6,68344.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,7,79025.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,8,57490.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,9,66659.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,10,62428.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,11,75951.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,12,64900.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,13,55175.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,14,55811.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,15,62632.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,16,68681.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Oakland Raiders,Raiders,2000,17,60637.0,Oakland,12,4,479,299,180,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,1,62872.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,2,65530.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,3,59869.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,4,64900.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,5,65424.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,6,65491.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,7,38293.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,8,65553.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,9,78087.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,10,65636.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,11,56702.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,12,65356.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,13,83284.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,14,65639.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,15,72318.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,16,,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2000,17,64902.0,Philadelphia,11,5,351,245,106,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,1,55049.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,2,,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,3,73018.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,4,51769.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,5,64351.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,6,78441.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,7,54328.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,8,57659.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,9,69405.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,10,68498.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,11,56702.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,12,50925.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,13,63925.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,14,55811.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,15,78164.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,16,58183.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2000,17,50809.0,Pittsburgh,9,7,321,255,66,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,1,56373.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,2,51300.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,3,77604.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,4,47233.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,5,66010.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,6,56079.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,7,72351.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,8,,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,9,66659.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,10,59884.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,11,56896.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,12,75218.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,13,47228.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,14,57255.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,15,68805.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,16,72159.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2000,17,50809.0,San Diego,1,15,269,440,-171,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,1,54626.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,2,66879.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,3,65945.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,4,64127.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,5,66985.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,6,68344.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,7,59870.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,8,73169.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,9,68109.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,10,64900.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,11,68002.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,12,67447.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,13,,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,14,57255.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,15,67892.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,16,68306.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2000,17,76098.0,San Francisco,6,10,388,422,-34,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,1,72949.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,2,64869.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,3,59513.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,4,47233.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,5,82893.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,6,72192.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,7,63593.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,8,57490.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,9,62141.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,10,59884.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,11,68063.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,12,,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,13,68661.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,14,44680.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,15,75218.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,16,68681.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2000,17,61025.0,Seattle,6,10,320,405,-85,No Playoffs,No Superbowl
St. Louis Rams,Rams,2000,1,65956.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,2,64869.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,3,65945.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,4,58761.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,5,66010.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,6,,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,7,66019.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,8,79142.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,9,68109.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,10,66048.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,11,78174.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,12,66087.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,13,66064.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,14,73358.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,15,66273.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,16,65653.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
St. Louis Rams,Rams,2000,17,64900.0,St. Louis,10,6,540,471,69,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,1,60292.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,2,65569.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,3,76928.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,4,65619.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,5,83532.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,6,64162.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,7,,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,8,65557.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,9,65589.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,10,70097.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,11,65621.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,12,66944.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,13,65546.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,14,65621.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,15,74307.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,16,65653.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2000,17,59692.0,Tampa Bay,10,6,388,269,119,Playoffs,No Superbowl
Tennessee Titans,Titans,2000,1,72492.0,Tennessee,13,3,346,191,155,Playoffs,No Superbowl
Tennessee Titans,Titans,2000,2,68203.0,Tennessee,13,3,346,191,155,Playoffs,No Superbowl
Tennessee Titans,Titans,2000,3,,Tennessee,13,3,346,191,155,Playoffs,No Superbowl
Tennessee Titans,Titans,2000,4,51769.0,Tennessee,13,3,346,191,155,Playoffs,No Superbowl
Tennessee Titans,Titans,2000,5,68341.0,Tennessee,13,3,346,191,155,Playoffs,No Superbowl
